t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w,ah_accum_chg,wh_accum_chg,soc_gt_chg,soc_est_chg,phase_chg,t_rem_true_min,i_mean_60s,t_rem_min_chg_raw,t_rem_min_chg
136227,3.2080800000000003,3.3554,3.2045,49.2387,0.49222,CHG,28.064779999999995,136.227,2.6709999999999923,1.5790822800000002,0.0186054807152777,0.059629362409647,0.0052410043461558,0.005638024459175,CHG,491.8422166666667,0.4916752243589743,490.3034969687945,490.3034969687945
138899,3.20786,3.3551,3.2122,49.1463,0.4922399999999999,CHG,28.04624,138.899,2.671999999999997,1.579038066,0.0189708321819444,0.0608013587655083,0.0053439207208508,0.0057487370248316,CHG,491.7976833333333,0.4916858805031446,490.2812470347453,490.2812470347453
141570,3.20796,3.3573,3.2131,49.2704,0.49216,CHG,28.05832,141.57,2.6709999999999923,1.578830428,0.0193359875597222,0.0619727626112043,0.0054467818589876,0.0058593901696127,CHG,491.7531666666666,0.49169466049382715,490.25899641224686,490.25899641224686
144241,3.2099,3.3638,3.2015,49.2327,0.49232,CHG,28.08508,144.241,2.6710000000000207,1.580300146,0.0197012616486111,0.0631452559091288,0.0055496764370262,0.0059700792874579,CHG,491.7086499999999,0.4917060303030303,490.23674510129916,490.23674510129916
146912,3.21184,3.3673,3.2126,49.2152,0.4925,CHG,28.06292,146.912,2.6709999999999923,1.581832108,0.0200666692875,0.0643188867800177,0.0056526086349545,0.006080808875,CHG,491.6641333333333,0.4917202083333333,490.21449314493026,490.21449314493026
149583,3.21156,3.3613,3.2161,49.3198,0.4921999999999999,CHG,28.09192,149.583,2.6709999999999923,1.5807305820000002,0.0204318543430555,0.0654917004970377,0.0057554781330667,0.0061914710130471,CHG,491.6196166666667,0.49172862573099413,490.192243636952,490.192243636952
152254,3.21328,3.3652,3.2202,49.2316,0.49222,CHG,28.10004,152.254,2.6709999999999923,1.58164158,0.0207970542374999,0.0666651900138581,0.0058583518111667,0.0063021376477272,CHG,491.5751,0.49173709770114943,490.170000928866,490.170000928866
154925,3.2126999999999994,3.3692,3.2086,49.1258,0.4922399999999999,CHG,28.13562,154.925,2.6710000000000207,1.5814203260000002,0.0211622689708333,0.0678385153876381,0.0059612296692545,0.0064128087790404,CHG,491.5305833333333,0.49174562146892653,490.1477649682075,490.1477649682075
157596,3.21214,3.3671,3.2118,49.2439,0.49192,CHG,28.06718,157.596,2.6709999999999923,1.580115774,0.0215272462819444,0.0690108736077506,0.0060640406475384,0.0065234079642255,CHG,491.4860666666666,0.4917485277777777,490.12553631093425,490.12553631093425
160267,3.2126999999999994,3.361,3.2078,49.2241,0.4920799999999999,CHG,28.077820000000003,160.267,2.6709999999999923,1.580906262,0.0218923423041666,0.0701838175983439,0.0061668850657243,0.0066340431224747,CHG,491.44155,0.4917570833333333,490.1033143563568,490.1033143563568
162938,3.2114,3.3599,3.2099,49.1541,0.49228,CHG,28.07632,162.938,2.6709999999999923,1.580908782,0.0222575867152777,0.0713567635001861,0.0062697712837875,0.0067447232470538,CHG,491.39703333333335,0.491773,490.0810977727343,490.0810977727343
165609,3.21136,3.3775,3.2163,49.317,0.49238,CHG,28.062240000000003,165.609,2.6710000000000207,1.581210276,0.0226229053208333,0.072529933057323,0.0063726784017893,0.0068554258547979,CHG,491.35251666666665,0.49179066666666665,490.0588865611315,490.0588865611315
168280,3.2139,3.353,3.2128,49.2273,0.4923,CHG,27.98718,168.28,2.6709999999999923,1.582202792,0.0229881645708333,0.073703839760898,0.0064755687998403,0.0069661104760101,CHG,491.308,0.491811,490.03668089280904,490.03668089280904
170951,3.21348,3.3657,3.2083,49.2907,0.4926,CHG,28.0377,170.951,2.6709999999999923,1.582959872,0.0233536464041666,0.074878308322678,0.0065785218977072,0.0070768625467171,CHG,491.2634833333333,0.4918376666666667,490.0144802976523,490.0144802976523
173623,3.2114199999999995,3.3703,3.2211,49.1847,0.4925,CHG,28.00888,173.623,2.671999999999997,1.581623366,0.0237191908486111,0.0760522250624558,0.0066814926325871,0.0071876335904882,CHG,491.21895,0.49186633333333335,489.99228493923226,489.99228493923226
176294,3.2126,3.365,3.2081,49.3047,0.49266,CHG,27.99284,176.294,2.6710000000000207,1.5827179699999998,0.0240847171986111,0.0772265150144658,0.0067844582704172,0.0072983991510942,CHG,491.1744333333333,0.49190033333333333,489.97009508489776,489.97009508489776
178965,3.2129,3.3555,3.2067,49.2639,0.4926199999999999,CHG,28.023860000000003,178.965,2.6709999999999923,1.582737304,0.0244502138708333,0.0784008192726486,0.0068874155482719,0.0074091557184343,CHG,491.12991666666665,0.49193766666666666,489.9479103899982,489.9479103899982
181636,3.2119,3.3567,3.2146,49.3081,0.4930799999999999,CHG,28.04368,181.636,2.6709999999999923,1.583724818,0.0248160518374999,0.0795758542377852,0.0069904689658444,0.0075200157083333,CHG,491.0854,0.49198166666666665,489.92572974070157,489.92572974070157
184307,3.21246,3.3566,3.2162,49.2746,0.49332,CHG,27.98764,184.307,2.6709999999999923,1.584772378,0.0251820678708333,0.0807516661042272,0.0070935725432697,0.0076309296578282,CHG,491.0408833333333,0.4920336666666667,489.90355232203,489.90355232203
186978,3.21464,3.3721,3.2084,49.4149,0.49344,CHG,27.98372,186.978,2.6710000000000207,1.5862324180000005,0.0255481729375,0.0819285620957366,0.0071967012006214,0.0077418705871212,CHG,490.9963666666666,0.492083,489.8813781015122,489.8813781015122
189650,3.21562,3.3593,3.2188,49.4278,0.49358,CHG,28.02116,189.65,2.671999999999997,1.587165826,0.0259145189819444,0.083106591763173,0.0072998977393463,0.0078528845399831,CHG,490.9518333333333,0.4921326666666666,489.859205600063,489.859205600063
192321,3.21488,3.3759,3.2165,49.3223,0.49344,CHG,28.04914,192.321,2.6709999999999923,1.58635187,0.0262806240486111,0.0842835756198984,0.007403026396698,0.007963825469276,CHG,490.90731666666665,0.49217799999999995,489.8370357281234,489.8370357281234
194992,3.21492,3.3545,3.2114,49.379,0.4929599999999999,CHG,28.06668,194.992,2.6709999999999923,1.584827906,0.0266463729819444,0.0854594291806503,0.0075060547343441,0.0080746584793771,CHG,490.8628,0.49221433333333325,489.8148699527678,489.8148699527678
197663,3.21536,3.3651,3.2128,49.208,0.49266,CHG,28.10264,197.663,2.6710000000000207,1.584080344,0.0270118993319444,0.0866347279853863,0.0076090203721743,0.0081854240399831,CHG,490.8182833333333,0.4922446666666666,489.7927083476274,489.7927083476274
200334,3.21628,3.3779,3.21,49.172,0.49254,CHG,28.13416,200.334,2.6709999999999923,1.584147364,0.0273773366486111,0.087810076718235,0.007711960930078,0.0082961626207912,CHG,490.7737666666666,0.492279,489.7705515138173,489.7705515138173
203005,3.21714,3.3642,3.2171,49.2714,0.49232,CHG,28.10306,203.005,2.6709999999999923,1.583863436,0.0277426107375,0.088985214600563,0.0078148555081166,0.0084068517386363,CHG,490.72925,0.4923113333333333,489.7484003095565,489.7484003095565
205676,3.21796,3.3688,3.229,49.2652,0.4924199999999999,CHG,28.06096,205.676,2.6709999999999923,1.584588256,0.0281079590208333,0.0901608907623983,0.007917770986094,0.0085175633396464,CHG,490.6847333333333,0.492347,489.72625220146307,489.72625220146307
208347,3.21966,3.3699,3.2225,49.2643,0.49276,CHG,28.04672,208.347,2.6710000000000207,1.58652051,0.0284735595652777,0.0913380002113243,0.0080207575238627,0.0086283513834175,CHG,490.6402166666666,0.49238933333333335,489.7041029373616,489.7041029373616
211019,3.2189,3.3612,3.2121,49.2537,0.4925799999999999,CHG,28.0402,211.019,2.671999999999997,1.585567736,0.0288391633875,0.0925148423546755,0.0081237449849534,0.0087391404204545,CHG,490.5956833333333,0.4924303333333333,489.68195255060954,489.68195255060954
213690,3.21844,3.3685,3.226,49.3425,0.4926199999999999,CHG,28.02404,213.69,2.6709999999999923,1.585469956,0.0292046600597222,0.0936911714644223,0.008226702262808,0.0088498969877946,CHG,490.5511666666667,0.49246466666666666,489.65980066532836,489.65980066532836
216361,3.21952,3.3706,3.2121,49.1886,0.49266,CHG,28.03662,216.361,2.6709999999999923,1.586131,0.0295701864097222,0.0948679908587743,0.0083296679006382,0.0089606625484006,CHG,490.50665,0.49248933333333333,489.6376475384088,489.6376475384088
219032,3.22098,3.365,3.2119,49.281,0.4928599999999999,CHG,28.05418,219.032,2.6710000000000207,1.58749427,0.0299358611486111,0.0960458218792407,0.0084326753383456,0.0090714730753367,CHG,490.4621333333333,0.49251,489.61549316985094,489.61549316985094
221703,3.2203000000000004,3.3688,3.2242,49.2846,0.49272,CHG,28.08442,221.703,2.6709999999999923,1.5867077900000002,0.0303014320152777,0.0972230697411673,0.0085356535161389,0.0091822521258417,CHG,490.4176166666666,0.4925213333333333,489.59333807343614,489.59333807343614
224374,3.2206,3.37,3.2251,49.3531,0.49294,CHG,28.1059,224.374,2.6709999999999923,1.587562498,0.0306671661097222,0.0984009529657351,0.0086386776737973,0.0092930806393097,CHG,490.3731,0.49252799999999997,489.57118160693744,489.57118160693744
227045,3.22122,3.3835,3.2167,49.2765,0.49314,CHG,28.12668,227.045,2.6709999999999923,1.5885127340000005,0.0310330485930555,0.0995795409386981,0.008741743631333,0.0094039541191077,CHG,490.3285833333333,0.49253766666666665,489.54902398443085,489.54902398443085
229716,3.2206,3.3604,3.2192,49.2935,0.49322,CHG,28.14846,229.716,2.6710000000000207,1.588465022,0.0313989904319444,0.1007580932250237,0.0088448263088197,0.0095148455854377,CHG,490.28406666666666,0.49255366666666667,489.5268652153093,489.5268652153093
232387,3.219,3.37,3.2219,49.388,0.49324,CHG,28.09348,232.387,2.6709999999999923,1.587739684,0.0317649471097222,0.1019361077707903,0.008947913166294,0.0096257415484006,CHG,490.23955,0.49256666666666665,489.5047052045494,489.5047052045494
235058,3.21922,3.3731,3.2223,49.3263,0.49328,CHG,28.139500000000005,235.058,2.6709999999999923,1.5879769700000002,0.0321309334652777,0.1031142983663219,0.0090510083837439,0.0097366465046296,CHG,490.1950333333333,0.49258066666666667,489.4825437808907,489.4825437808907
237729,3.2212,3.3597,3.2157,49.3679,0.49332,CHG,28.17042,237.729,2.6710000000000207,1.589081884,0.0324969494986111,0.1042933092128952,0.0091541119611692,0.0098475604541245,CHG,490.15051666666665,0.492599,489.4603818434506,489.4603818434506
240401,3.2214,3.3664,3.2241,49.2993,0.49304,CHG,28.12716,240.401,2.671999999999997,1.588277784,0.0328628947430555,0.1054721652233486,0.0092571955979716,0.009958452952441,CHG,490.10598333333326,0.4926136666666666,489.43822011025986,489.43822011025986
243072,3.21978,3.3722,3.2231,49.3108,0.49294,CHG,28.0964,243.072,2.6709999999999923,1.58715733,0.0332286288375,0.1066497485459589,0.00936021975563,0.010069281465909,CHG,490.06146666666666,0.49262599999999995,489.4160594474471,489.4160594474471
245743,3.22168,3.37,3.224,49.2465,0.49302,CHG,28.1173,245.743,2.6709999999999923,1.588352978,0.0335944222875,0.1078282179879549,0.0094632606332393,0.010180127965909,CHG,490.01695,0.4926456666666666,489.3939003790525,489.3939003790525
248414,3.22014,3.365,3.2183,49.2751,0.49294,CHG,28.0692,248.414,2.6709999999999923,1.587336744,0.0339601563819444,0.1090059329748392,0.0095662847908977,0.0102909564793771,CHG,489.9724333333333,0.49266133333333334,489.37174207794027,489.37174207794027
251086,3.22044,3.3656,3.219,49.4061,0.49304,CHG,28.02928,251.086,2.672000000000025,1.587807254,0.0343261016263889,0.1101844376778579,0.0096693684277001,0.0104018489776936,CHG,489.9279,0.49267533333333335,489.3495821171459,489.3495821171459
253757,3.2184200000000005,3.3633,3.2146,49.2566,0.4932999999999999,CHG,28.04612,253.757,2.6709999999999923,1.5876483499999998,0.0346921028208333,0.1113623832420818,0.0097724678251377,0.0105127584305555,CHG,489.88338333333326,0.49268766666666663,489.32741969284115,489.32741969284115
256428,3.21936,3.3751,3.2197,49.365,0.4936,CHG,28.05568,256.428,2.6709999999999923,1.5890773079999998,0.0350583265986111,0.1125413894233084,0.0098756299223913,0.0106237353329124,CHG,489.83886666666666,0.49270166666666665,489.3052539052439,489.3052539052439
259099,3.2206400000000004,3.363,3.2147,49.3732,0.49344,CHG,28.05916,259.099,2.6709999999999923,1.589192988,0.0354244316652777,0.1137204820452178,0.009978758579743,0.0107346762622053,CHG,489.79435,0.49271,489.28308462626325,489.28308462626325
261770,3.2218,3.3739,3.2171,49.4286,0.49354,CHG,28.045140000000004,261.77,2.6709999999999923,1.590086328,0.0357906109263889,0.1149002383886655,0.0100819081370333,0.0108456396746633,CHG,489.7498333333333,0.4927209999999999,489.2609118556775,489.2609118556775
264441,3.22284,3.3817,3.232,49.3225,0.49378,CHG,28.055200000000003,264.441,2.6709999999999923,1.591375112,0.0361569682541666,0.1160809494389209,0.0101851078541765,0.0109566570467171,CHG,489.70531666666665,0.492738,489.23873580703037,489.23873580703037
267112,3.22408,3.3721,3.2181,49.3002,0.49388,CHG,28.09606,267.112,2.671000000000049,1.5923093599999998,0.0365233997763889,0.1172623539810871,0.0102883284712584,0.011067696901936,CHG,489.6608,0.49276366666666666,489.216556275482,489.216556275482
269783,3.22348,3.3824,3.2303,49.4818,0.49392,CHG,28.105740000000004,269.783,2.6709999999999923,1.592141496,0.0368898609763889,0.1184436343300631,0.0103915574483157,0.0111787457504208,CHG,489.6162833333333,0.49278833333333333,489.1943728661504,489.1943728661504
272454,3.22154,3.3607,3.2248,49.4291,0.49428,CHG,28.10442,272.454,2.6709999999999923,1.592343636,0.0372565892763888,0.1196250642176451,0.0104948616651522,0.0112898755382996,CHG,489.5717666666666,0.49281899999999995,489.1721848931955,489.1721848931955
275125,3.22058,3.3658,3.2118,49.4439,0.4945199999999999,CHG,28.11436,275.125,2.6709999999999923,1.5926421,0.0376234956430555,0.1208067155240044,0.0105982160418414,0.0114010592857744,CHG,489.52725,0.49285233333333334,489.1499922704552,489.1499922704552
277796,3.21864,3.3689,3.2236,49.5015,0.4942,CHG,28.1058,277.796,2.6709999999999923,1.590651372,0.0379901645875,0.1219868908553511,0.010701503538727,0.0115121710871212,CHG,489.4827333333333,0.49287766666666666,489.1277953839748,489.1277953839748
280467,3.21728,3.3714,3.2114,49.4232,0.4942,CHG,28.07858,280.467,2.6709999999999923,1.5899792600000002,0.0383568335319444,0.1231665675169333,0.0108047910356126,0.011623282888468,CHG,489.4382166666666,0.4929013333333333,489.10559470472083,489.10559470472083
283138,3.21894,3.3732,3.2178,49.3213,0.49438,CHG,28.032140000000005,283.138,2.6709999999999923,1.59138041,0.0387236360263888,0.1243472827384003,0.0109081161523877,0.0117344351595117,CHG,489.3937,0.4929313333333333,489.0833902751089,489.0833902751089
285809,3.21876,3.36,3.2197,49.4256,0.4942999999999999,CHG,28.04226,285.809,2.671000000000049,1.591033838,0.0390903791652777,0.1255277408841303,0.011011424549212,0.0118455694440235,CHG,489.3491833333333,0.492961,489.06118243783794,489.06118243783794
288481,3.2202,3.3831,3.2195,49.53,0.4944,CHG,28.01984000000001,288.481,2.6719999999999686,1.592067766,0.0394573338319444,0.1267094083017303,0.011114792531597,0.0119567678278619,CHG,489.30465,0.49299466666666664,489.0389706247627,489.0389706247627
291152,3.2200800000000003,3.3676,3.2136,49.4621,0.49466,CHG,28.047220000000003,291.152,2.6709999999999923,1.592845964,0.0398243440708333,0.1278912106317716,0.0112181761682004,0.0120679830517676,CHG,489.2601333333333,0.493034,489.01675476100354,489.01675476100354
293823,3.2226,3.3722,3.2258,49.4753,0.49494,CHG,28.02356,293.823,2.6709999999999923,1.59499474,0.0401915620541666,0.1290746073048616,0.0113216183246321,0.0121792612285353,CHG,489.2156166666666,0.493081,488.9945343321582,488.9945343321582
296495,3.2228000000000003,3.3717,3.2191,49.4596,0.49492,CHG,28.03512,296.495,2.672000000000025,1.595029286,0.0405589026763888,0.1302584726621594,0.011425095027387,0.0122905765686026,CHG,489.1710833333333,0.493126,488.9723087797571,488.9723087797571
299166,3.22558,3.3811,3.2322,49.5692,0.4946999999999999,CHG,28.057080000000003,299.166,2.6709999999999923,1.595693168,0.0409259425930555,0.1314423892765611,0.0115284870239659,0.0124018007857744,CHG,489.1265666666666,0.49316699999999997,488.95007836309605,488.95007836309605
301837,3.22584,3.3797,3.2272,49.5203,0.4948599999999999,CHG,28.077140000000004,301.837,2.6709999999999923,1.5963376459999998,0.0412931012208333,0.1326267842643917,0.0116319124604467,0.0125130609760101,CHG,489.08205,0.49321199999999993,488.9278429105599,488.9278429105599
304508,3.2276200000000004,3.3841,3.2328,49.354,0.4947199999999999,CHG,28.01508,304.508,2.6709999999999923,1.5967657119999998,0.0416601559763888,0.133811497534518,0.0117353086370133,0.0126242896898148,CHG,489.0375333333333,0.49325199999999997,488.90560285400005,488.90560285400005
307179,3.2272,3.3767,3.2251,49.5581,0.4946799999999999,CHG,28.04002,307.179,2.6709999999999923,1.5964285879999998,0.0420271810541666,0.1349959608655224,0.0118386964536044,0.0127355094103535,CHG,488.9930166666666,0.4932883333333333,488.8833596785368,488.8833596785368
309850,3.22708,3.3727,3.225,49.3865,0.49434,CHG,28.06366000000001,309.85,2.671000000000049,1.5952726299999995,0.0423939538708333,0.1361795660867311,0.0119420132104041,0.0128466526881313,CHG,488.9485,0.493324,488.8611142743824,488.8611142743824
312521,3.2236,3.372,3.2264,49.5427,0.49466,CHG,28.06876,312.521,2.6709999999999923,1.5945840180000002,0.0427609641097222,0.1373626602928133,0.0120453968470076,0.012957867912037,CHG,488.9039833333333,0.4933646666666666,488.8388665986772,488.8388665986772
315192,3.22514,3.3738,3.228,49.351,0.4943799999999999,CHG,28.07294,315.192,2.6709999999999923,1.594442184,0.0431277666041666,0.1385456496897459,0.0121487219637827,0.0130690201830808,CHG,488.85946666666666,0.49340033333333333,488.816616908578,488.816616908578
317863,3.22452,3.3645,3.207,49.5102,0.4943799999999999,CHG,28.0929,317.863,2.6709999999999923,1.594136028,0.0434945690986111,0.1397284116691319,0.0122520470805579,0.0131801724541245,CHG,488.81495,0.4934413333333333,488.79436541838203,488.79436541838203
320534,3.22596,3.3772,3.2334,49.4126,0.4941799999999999,CHG,28.08032,320.534,2.6709999999999923,1.594203104,0.0438612232041666,0.1409112231474899,0.0123553303974557,0.0132912797588383,CHG,488.7704333333333,0.4934763333333333,488.772113070997,488.772113070997
323205,3.22662,3.3741,3.2304,49.3891,0.49412,CHG,28.04126,323.205,2.6709999999999923,1.59433511,0.0442278327930555,0.1420941329791905,0.0124586011743904,0.0134023735736531,CHG,488.7259166666666,0.493507,488.7498602092988,488.7498602092988
325877,3.23058,3.3863,3.2302,49.4492,0.49386,CHG,28.01208,325.877,2.672000000000025,1.5954546840000003,0.0445943866597222,0.1432783145697665,0.0125618562548529,0.0135134505029461,CHG,488.6813833333333,0.49353166666666665,488.72760707994956,488.72760707994956
328548,3.23046,3.3721,3.2274,49.3286,0.49386,CHG,28.00792,328.548,2.6709999999999923,1.595395392,0.0449608033430555,0.1444620090086076,0.012665072691947,0.0136244858615319,CHG,488.63686666666666,0.4935576666666667,488.70535485064863,488.70535485064863
331219,3.22954,3.388,3.2353,49.3812,0.49406,CHG,28.026,331.219,2.6709999999999923,1.595585476,0.0453273684152777,0.1456458455719521,0.0127683309289184,0.0137355661864478,CHG,488.59235,0.49358199999999997,488.6831036071151,488.6831036071151
333890,3.22864,3.384,3.2299,49.411,0.4941799999999999,CHG,28.052180000000003,333.89,2.6709999999999923,1.595527756,0.0456940225208333,0.146829639683313,0.0128716142458163,0.0138466734911616,CHG,488.5478333333333,0.49360999999999994,488.66085240644105,488.66085240644105
336561,3.22784,3.3689,3.2199,49.4883,0.49462,CHG,28.06766,336.561,2.6709999999999923,1.596551932,0.0460610030819444,0.1480141942176899,0.0129749895224442,0.0139578797218013,CHG,488.5033166666666,0.4936426666666666,488.63860030571857,488.63860030571857
339232,3.2270600000000003,3.3692,3.2287,49.5056,0.4946799999999999,CHG,28.049260000000004,339.232,2.671000000000049,1.596360616,0.0464280281597222,0.1491986061651835,0.0130783773390354,0.01406909944234,CHG,488.4588,0.4936769999999999,488.61634756210435,488.61634756210435
341903,3.2256,3.375,3.2239,49.5411,0.4947,CHG,28.048040000000004,341.903,2.6709999999999923,1.5957037079999998,0.0467950680763888,0.1503825301203835,0.0131817693356143,0.0141803236595117,CHG,488.4142833333333,0.493704,488.5940939613012,488.5940939613012
344574,3.22744,3.3795,3.226,49.4197,0.49448,CHG,28.07748,344.574,2.6709999999999923,1.595903298,0.0471619447652777,0.151566602621171,0.0132851153523281,0.0142914984137205,CHG,488.3697666666666,0.4937233333333333,488.57184058572284,488.57184058572284
347246,3.22854,3.3703,3.2273,49.4289,0.49416,CHG,28.05178,347.246,2.6719999999999686,1.595413398,0.0475287212986111,0.1527507553300991,0.0133884331560809,0.0144026428177609,CHG,488.3252333333333,0.4937353333333333,488.5492190991741,488.5492190991741
349917,3.22868,3.3768,3.2347,49.3766,0.49372,CHG,28.06864,349.917,2.6709999999999923,1.59406371,0.0478950341097222,0.1539334621770773,0.0134916203332609,0.0145136466999158,CHG,488.2807166666666,0.4937376666666667,488.52553264380253,488.52553264380253
352588,3.22748,3.3833,3.232,49.3428,0.4936399999999999,CHG,28.06558,352.588,2.671000000000049,1.593212806,0.0482612875652777,0.1551155378798138,0.01359479079049,0.0146246325955387,CHG,488.2362,0.493741,488.5007819182524,488.5007819182524
355259,3.22854,3.3753,3.2231,49.328,0.4936400000000001,CHG,28.08442,355.259,2.6709999999999923,1.593736658,0.0486275410208333,0.1562980018112131,0.013697961247719,0.0147356184911616,CHG,488.1916833333333,0.4937523333333333,488.4749660539899,488.4749660539899
357930,3.2281,3.3708,3.2209,49.3785,0.49378,CHG,28.0553,357.93,2.6709999999999923,1.593971476,0.0489938983486111,0.1574806399010125,0.0138011609648622,0.0148466358632154,CHG,488.1471666666666,0.49377099999999996,488.448084791149,488.448084791149
360601,3.2276200000000004,3.3791,3.228,49.4282,0.49402,CHG,28.09694,360.601,2.6709999999999923,1.594509868,0.0493604337430555,0.1586636768708293,0.0139044108418581,0.0149577071948653,CHG,488.10265,0.4937956666666666,488.420136796442,488.420136796442
363272,3.2271,3.3785,3.2264,49.4415,0.4941399999999999,CHG,28.09574,363.272,2.6709999999999923,1.5946401040000002,0.0497270581708333,0.159846810561711,0.0140076857987805,0.0150688055063131,CHG,488.0581333333333,0.493826,488.39112146751455,488.39112146751455
365944,3.2257800000000003,3.3839,3.2297,49.4674,0.4945199999999999,CHG,28.14434,365.944,2.672000000000025,1.595211336,0.0500941019041666,0.161030812895823,0.0141110788704817,0.0151800308800505,CHG,488.0136,0.49386099999999994,488.36103564264204,488.36103564264204
368615,3.22642,3.3702,3.2209,49.3803,0.49474,CHG,28.13868,368.615,2.6709999999999923,1.596238752,0.0504611714986111,0.1622151335767304,0.014214479227036,0.0152912640904882,CHG,487.9690833333333,0.49389399999999994,488.3298798575109,488.3298798575109
371286,3.22686,3.366,3.2147,49.5644,0.49498,CHG,28.13566,371.286,2.6709999999999923,1.597231752,0.0508284191597222,0.1634001903644634,0.0143179297434432,0.0154025512605218,CHG,487.9245666666666,0.493934,488.2976524788173,488.2976524788173
373957,3.226360000000001,3.383,3.2396,49.5389,0.4951,CHG,28.11558,373.957,2.6709999999999923,1.597371764,0.0511957558541666,0.1645853507819512,0.0144214053397767,0.0155138654103535,CHG,487.88005,0.4939753333333333,488.2643529899257,488.2643529899257
376628,3.22714,3.3813,3.242,49.5652,0.49524,CHG,28.10204,376.628,2.6709999999999923,1.598208624,0.0515631964208333,0.1657711329322638,0.0145249101960244,0.0156252110366161,CHG,487.8355333333333,0.4940183333333333,488.22998035949985,488.22998035949985
379299,3.2289000000000003,3.3692,3.2275,49.5271,0.49504,CHG,28.10094,379.299,2.6709999999999923,1.5984354799999998,0.0519304885986111,0.1669570826450905,0.0146283732523948,0.0157365116965488,CHG,487.7910166666667,0.49405466666666664,488.1945353200209,488.1945353200209
381970,3.22946,3.3783,3.2308,49.4581,0.4944599999999999,CHG,28.11734,381.97,2.671000000000049,1.596836432,0.0522973504486111,0.1681418483151915,0.0147317150891209,0.0158476819541245,CHG,487.7465,0.49408366666666664,488.15802020761794,488.15802020761794
384641,3.22946,3.3772,3.2274,49.4641,0.4942,CHG,28.1132,384.641,2.6709999999999923,1.5959963460000002,0.0526640193930555,0.169325991004517,0.0148350025860064,0.0159587937554713,CHG,487.7019833333333,0.49410466666666664,488.1204357454393,488.1204357454393
387312,3.2304000000000004,3.3871,3.2336,49.2408,0.49404,CHG,28.113100000000003,387.312,2.6709999999999923,1.5959446659999998,0.0530305696263888,0.170510094878277,0.0149382566429901,0.0160698695837542,CHG,487.6574666666666,0.4941196666666666,488.0817830509269,488.0817830509269
389983,3.23036,3.3888,3.2327,49.4346,0.49416,CHG,28.14024,389.983,2.6709999999999923,1.59631203,0.0533972088930555,0.1716944716997464,0.0150415357799002,0.016180972391835,CHG,487.61295,0.4941353333333333,488.0420618646017,488.0420618646017
392654,3.23196,3.3772,3.2299,49.4447,0.49388,CHG,28.09188,392.654,2.6709999999999923,1.5961975899999998,0.0537636404152777,0.1728787637223077,0.0151447563969821,0.0162920122470538,CHG,487.5684333333333,0.4941459999999999,488.001274334855,488.001274334855
395325,3.23042,3.3717,3.2187,49.5116,0.49432,CHG,28.09986,395.325,2.6709999999999923,1.596859394,0.0541303983930555,0.1740635460288806,0.015248068973794,0.0164031510281986,CHG,487.52391666666665,0.49416333333333334,487.9594186959341,487.9594186959341
397997,3.2304000000000004,3.3788,3.2401,49.3203,0.49436,CHG,28.10774,397.997,2.672000000000025,1.5969787480000002,0.0544973233708333,0.1752488604770939,0.0153514285930737,0.016514340415404,CHG,487.4793833333333,0.49418066666666666,487.91649402164376,487.91649402164376
400668,3.23042,3.3791,3.2219,49.4659,0.4942999999999999,CHG,28.080600000000004,400.668,2.6709999999999923,1.596794692,0.0548640665097222,0.1764335948478234,0.0154547369898979,0.0166254746999158,CHG,487.4348666666666,0.4942016666666666,487.8725008956907,487.8725008956907
403339,3.23102,3.3813,3.2274,49.4597,0.49412,CHG,28.10668,403.339,2.6709999999999923,1.596510496,0.0552306760986111,0.1776181177617152,0.0155580077668326,0.0167365685147306,CHG,487.39035,0.4942213333333333,487.8278085897339,487.8278085897339
406011,3.22958,3.3814,3.2302,49.4127,0.4942999999999999,CHG,28.141020000000005,406.011,2.672000000000025,1.5963812919999998,0.0555975565430555,0.178802987507484,0.0156613548414542,0.0168477444069865,CHG,487.3458166666667,0.4942426666666666,487.78311298995834,487.78311298995834
408682,3.23132,3.3916,3.2269,49.4248,0.4944599999999999,CHG,28.11082,408.682,2.6709999999999923,1.597759688,0.0559644183930555,0.1799884355406261,0.0157646966781803,0.0169589146645622,CHG,487.3013,0.49426799999999993,487.7384138598387,487.7384138598387
411353,3.2319000000000004,3.3813,3.2307,49.4157,0.49466,CHG,28.09122,411.353,2.6709999999999923,1.598693278,0.0563314286319444,0.1811745759316911,0.0158680803147837,0.017070129888468,CHG,487.2567833333333,0.494295,487.6937103383154,487.6937103383154
414024,3.2315,3.3898,3.2427,49.54,0.4946399999999999,CHG,28.10078,414.024,2.6709999999999923,1.59843103,0.0566984240319444,0.182360521566791,0.0159714597713994,0.0171813406157407,CHG,487.2122666666666,0.4943173333333333,487.6490031142361,487.6490031142361
416695,3.2334400000000003,3.3842,3.232,49.5571,0.4946799999999999,CHG,28.064660000000003,416.695,2.6709999999999923,1.599519334,0.0570654491097222,0.1835472751342808,0.0160748475879906,0.0172925603362794,CHG,487.16775,0.4943353333333333,487.6042930486604,487.6042930486604
419366,3.2347200000000003,3.3746,3.2294,49.4094,0.49484,CHG,28.03886,419.366,2.6709999999999923,1.600669254,0.0574325928986111,0.1847348824910755,0.0161782688444836,0.0174038160298821,CHG,487.12323333333336,0.49435866666666667,487.5595799693762,487.5595799693762
